graph_id,source_node_id,destination_node_id
21,9,17
21,10,12
21,10,18
21,10,19
21,11,17
21,12,19
21,13,18
21,14,16
21,14,19
22,0,10
22,0,17
22,0,18
22,1,8
22,1,9
22,1,16
22,2,4
22,2,5
22,2,11
22,3,8
22,3,9
22,3,15
22,4,8
22,4,13
22,4,16
22,5,9
22,5,10
22,5,13
22,5,19
22,6,12
22,6,13
22,6,19
22,7,12
22,7,19
22,8,10
22,8,12
22,8,14
22,9,13
22,10,15
22,10,16
22,10,18
22,12,13
22,12,19
22,13,15
22,15,17
22,15,18
22,18,19
23,0,3
23,0,11
23,0,15
23,1,2
23,1,6
23,1,16
23,2,3
23,2,13
23,2,17
23,2,18
23,4,5
23,4,6
23,4,7
23,4,9
23,4,11
23,5,6
23,5,9
23,7,9
23,7,12
23,8,11
23,8,19
23,9,14
23,9,16
23,10,12
23,10,13
23,10,14
23,11,13
23,11,16
23,12,15
23,12,18
23,12,19
23,14,16
23,15,17
23,15,19
23,17,18
24,0,5
24,1,10
24,2,6
24,2,15
24,3,7
24,3,11
24,4,6
24,4,8
24,4,14
24,4,17
24,4,19
24,5,8
24,5,12
24,6,8
24,7,12
24,8,16
24,8,17
24,8,19
24,9,10
24,9,18
24,10,13
24,10,16
24,10,19
24,11,15
24,11,19
24,12,13
24,12,18
24,13,19
24,14,18
24,15,19
24,16,19
24,17,18
24,17,19
25,0,3
25,0,7
25,0,11
25,0,13
25,0,18
25,1,3
25,1,6
25,1,8
25,1,12
25,1,14
25,1,17
25,1,19
25,2,5
25,2,6
25,2,17
25,3,18
25,3,19
25,4,6
25,4,9
25,4,11
25,4,12
25,4,16
25,5,6
25,5,11
25,5,15
25,6,8
25,6,14
25,7,16
25,7,18
25,8,10
25,8,13
25,9,11
25,9,16
25,10,16
25,10,18
25,11,13
25,12,13
25,15,18
26,0,10
26,1,9
26,1,11
26,1,13
26,2,11
26,2,12
26,2,14
26,2,19
26,3,5
26,3,7
26,3,10
26,4,8
26,4,11
26,4,15
26,5,6
26,5,11
26,5,15
26,6,14
26,6,18
26,7,10
26,7,11
26,7,14
26,8,15
26,8,16
26,8,17
26,9,11
26,9,12
26,9,15
26,11,16
26,12,17
26,13,15
26,14,16
26,15,17
26,16,17
27,0,7
27,1,2
27,1,7
27,1,11
27,1,14
27,1,17
27,1,18
27,2,3
27,2,7
27,2,17
27,2,18
27,3,6
27,3,10
27,3,11
27,4,14
27,4,18
27,5,13
27,6,10
27,7,13
27,7,17
27,7,18
27,8,11
27,8,12
27,9,13
27,9,16
27,10,16
27,10,19
27,11,17
27,11,18
27,12,14
27,12,16
27,12,17
27,14,15
27,15,17
27,15,19
27,16,17
27,17,18
28,0,1
28,0,9
28,0,15
28,0,17
28,1,3
28,1,13
28,1,17
28,2,3
28,2,4
28,4,9
28,4,14
28,4,19
28,5,6
28,5,11
28,5,16
28,6,9
28,6,11
28,7,8
28,7,9
28,7,14
28,7,19
28,8,10
28,8,16
28,9,10
28,9,12
28,9,13
28,10,12
28,11,15
28,12,16
28,12,18
28,13,16
28,13,17
28,14,19
28,15,19
29,0,13
29,0,19
29,1,5
29,1,10
29,1,15
29,2,5
29,2,7
29,2,11
29,2,12
29,3,4
29,3,10
29,3,12
29,3,13
29,3,17
29,4,9
29,4,16
29,4,19
29,5,8
29,5,13
29,5,14
29,5,15
29,6,17
29,7,13
29,7,19
29,8,10
29,8,13
29,9,12
29,9,16
29,10,17
29,10,19
29,11,19
29,14,18
29,14,19
29,15,16
29,16,19
29,18,19
30,0,6
30,0,11
30,1,8
30,1,9
30,1,13
30,2,6
30,2,14
30,2,15
30,3,5
30,3,9
30,3,16
30,4,6
30,4,8
30,4,13
30,4,14
30,5,16
30,5,17
30,6,7
30,6,18
30,7,16
30,7,18
30,8,15
30,8,19
30,9,12
30,10,16
30,10,17
30,10,19
30,12,13
30,12,16
30,13,15
30,15,19
30,16,18
30,17,19
31,0,2
31,0,6
31,0,12
31,0,13
31,0,14
31,0,19
31,1,4
31,1,6
31,1,10
31,1,18
31,2,5
31,3,5
31,3,11
31,3,12
31,3,13
31,3,15
31,4,5
31,4,8
31,4,12
31,5,13
31,5,15
31,6,11
31,6,12
31,6,17
31,7,10
31,7,11
31,7,13
31,7,15
31,8,15
31,9,19
31,11,14
31,11,16
31,12,13
31,12,18
31,15,18
31,15,19
31,16,17
32,0,9
32,0,10
32,1,3
32,1,5
32,1,13
32,1,14
32,2,4
32,2,5
32,2,16
32,2,18
32,3,6
32,3,8
32,3,9
32,3,10
32,4,8
32,4,9
32,4,12
32,4,15
32,5,8
32,5,9
32,5,14
32,5,17
32,6,19
32,7,11
32,7,14
32,8,9
32,9,15
32,9,16
32,9,17
32,10,12
32,10,19
32,11,16
32,12,13
32,12,19
32,13,15
32,14,17
32,17,18
33,0,2
33,0,7
33,0,8
33,0,15
33,1,9
33,1,12
33,1,18
33,2,6
33,2,9
33,2,12
33,2,18
33,3,5
33,3,6
33,3,8
33,4,8
33,4,18
33,5,9
33,5,18
33,6,10
33,6,12
33,6,16
33,7,12
33,8,13
33,8,14
33,8,17
33,9,11
33,9,15
33,10,18
33,11,13
33,11,16
33,11,19
33,12,17
33,12,18
33,15,18
33,15,19
33,16,18
34,0,5
34,0,6
34,0,8
34,0,14
34,0,19
34,1,9
34,2,15
34,2,16
34,2,19
34,3,4
34,4,5
34,4,11
34,4,13
34,4,14
34,4,15
34,5,7
34,5,9
34,5,17
34,6,8
34,6,12
34,7,10
34,7,12
34,7,18
34,8,10
34,8,12
34,8,13
34,8,16
34,8,19
34,10,18
34,10,19
34,11,13
34,11,14
34,11,19
34,12,14
34,12,15
34,12,19
34,15,19
35,0,2
35,0,17
35,0,19
35,1,6
35,1,7
35,1,14
35,1,16
35,2,3
35,2,5
35,3,4
35,3,7
35,3,16
35,3,19
35,4,6
35,4,16
35,4,19
35,5,8
35,5,14
35,6,12
35,6,16
35,6,19
35,7,11
35,7,14
35,7,19
35,8,13
35,8,14
35,9,10
35,9,11
35,9,16
35,11,12
35,11,16
35,11,17
35,11,18
35,13,16
35,13,17
35,14,15
36,0,1
36,0,3
36,1,4
36,1,7
36,1,12
36,1,19
36,2,6
36,2,8
36,2,16
36,3,8
36,3,16
36,3,19
36,4,5
36,4,7
36,4,12
36,4,13
36,4,14
36,4,16
36,5,9
36,5,10
36,5,12
36,5,14
36,5,16
36,6,9
36,6,12
36,7,10
36,7,13
36,7,17
36,7,19
36,9,11
36,9,15
36,9,17
36,11,15
36,12,17
36,12,19
36,13,17
36,14,17
36,15,18
36,15,19
37,0,3
37,0,5
37,0,11
37,0,14
37,0,19
37,1,7
37,1,8
37,1,11
37,1,12
37,1,15
37,1,16
37,2,14
37,2,16
37,3,8
37,3,11
37,3,13
37,4,5
37,4,6
37,4,9
37,4,10
37,4,17
37,7,10
37,7,14
37,7,15
37,7,16
37,7,19
37,8,12
37,8,19
37,9,13
37,10,16
37,10,17
37,10,19
37,11,14
37,12,15
37,13,15
37,13,18
37,13,19
37,15,16
37,16,19
38,0,1
38,0,16
38,1,12
38,1,17
38,2,5
38,2,13
38,2,18
38,3,8
38,3,12
38,3,17
38,4,6
38,4,7
38,4,11
38,4,17
38,4,18
38,5,6
38,5,7
38,5,9
38,5,15
38,6,10
38,6,13
38,6,15
38,8,10
38,8,11
38,8,14
38,9,12
38,9,16
38,10,18
38,10,19
38,11,16
38,12,13
38,13,15
38,13,18
38,13,19
38,14,15
39,0,2
39,0,4
39,0,7
39,0,15
39,0,19
39,1,2
39,1,3
39,1,5
39,1,13
39,1,15
39,3,16
39,3,17
39,3,19
39,4,9
39,4,10
39,4,11
39,4,18
39,4,19
39,5,11
39,5,15
39,6,18
39,7,10
39,7,14
39,7,15
39,7,18
39,8,11
39,8,15
39,8,16
39,9,12
39,10,13
39,10,15
39,12,14
39,12,16
39,13,18
39,14,18
39,15,16
40,0,12
40,1,8
40,1,13
40,1,14
40,1,18
40,2,4
40,2,5
40,2,8
40,2,11
40,2,15
40,2,16
40,2,17
40,3,6
40,3,18
40,4,6
40,4,14
40,4,15
40,5,18
40,6,9
40,6,13
40,6,19
40,7,10
40,7,11
40,7,13
40,8,18
40,9,18
40,10,12
40,10,16
40,11,15
40,11,18
40,12,14
40,12,19
40,13,14
40,13,15
40,13,16
40,13,19
40,16,17
40,16,19
40,17,18
41,0,5
41,0,13
41,0,14
41,0,15
41,1,2
41,1,7
41,1,11
41,1,12
41,1,16
41,1,19
41,2,3
41,2,8
41,2,14
41,2,18
41,3,6
41,3,11
41,3,12
41,3,13
41,3,18
41,4,10
41,4,15
41,5,7
41,5,13
41,5,14
41,5,16
41,6,9
41,7,9
41,7,13
41,7,15
41,8,17
41,10,12
41,10,16
41,11,18
41,12,17
41,13,18
41,17,18
42,0,2
42,0,4
42,0,8
42,0,10
42,0,12
42,0,13
42,1,3
42,1,4
42,1,18
42,2,3
42,2,9
42,2,13
42,2,15
42,3,9
42,4,10
42,4,12
42,5,7
42,6,8
42,6,10
42,6,12
42,6,13
42,6,14
42,6,16
42,7,8
42,7,9
42,8,18
42,9,12
42,9,15
42,9,16
42,11,13
42,11,15
42,11,17
42,12,17
42,15,18
42,16,17
42,16,18
42,17,19
43,0,2
43,0,4
43,1,3
43,1,4
43,1,11
43,1,13
43,1,14
43,1,17
43,2,6
43,2,12
43,2,19
43,3,10
43,3,12
43,3,13
43,3,14
43,3,17
43,4,6
43,4,10
43,4,18
43,5,11
43,5,19
43,6,7
43,6,9
43,6,11
43,6,12
43,6,17
43,7,8
43,7,11
43,7,13
43,7,14
43,8,14
43,9,10
43,10,14
43,10,16
43,11,12
43,11,16
43,11,19
43,12,15
43,13,19
43,14,16
44,0,6
44,0,9
44,0,11
44,0,14
44,1,2
44,1,3
44,1,8
44,1,12
44,1,14
44,1,17
44,1,18
44,2,3
44,2,9
44,2,18
44,3,11
44,3,13
44,3,18
44,4,13
44,5,6
44,5,13
44,5,16
44,6,11
44,6,15
44,6,19
44,7,8
44,7,9
44,7,19
44,9,18
44,10,13
44,10,17
44,10,19
44,11,16
44,11,17
44,12,14
44,12,17
44,14,17
44,15,16
45,0,3
45,0,7
45,0,8
45,0,11
45,0,14
45,1,8
45,1,11
45,1,15
45,1,18
45,2,4
45,2,7
45,3,9
45,4,6
45,4,17
45,4,19
45,5,9
45,5,10
45,5,18
45,5,19
45,6,7
45,6,10
45,6,12
45,6,14
45,7,13
45,7,16
45,8,10
45,10,12
45,10,18
45,11,12
45,11,13
45,11,14
45,11,15
45,11,16
45,11,17
45,12,17
45,13,14
45,15,16
45,18,19
46,0,1
46,0,4
46,0,5
46,0,7
46,0,10
46,0,11
46,0,16
46,2,5
46,2,13
46,3,6
46,3,17
46,3,18
46,4,7
46,4,13
46,4,15
46,4,16
46,5,10
46,5,11
46,5,13
46,5,19
46,6,8
46,6,13
46,6,17
46,6,19
46,7,11
46,7,15
46,7,17
46,8,10
46,8,11
46,8,14
46,8,19
46,9,10
46,10,15
46,11,16
46,12,16
46,13,19
46,15,18
46,15,19
46,17,19
47,0,3
47,0,6
47,0,7
47,0,10
47,1,3
47,1,5
47,1,8
47,1,10
47,1,15
47,1,17
47,1,19
47,2,3
47,2,8
47,3,4
47,3,6
47,3,15
47,4,7
47,4,9
47,4,12
47,4,15
47,4,17
47,5,6
47,5,8
47,6,16
47,7,9
47,7,19
47,8,16
47,9,14
47,9,16
47,10,12
47,10,13
47,10,15
47,10,16
47,11,15
47,12,13
47,15,17
47,15,18
48,0,1
48,0,5
48,0,8
48,0,11
48,0,15
48,1,4
48,2,4
48,2,5
48,2,8
48,2,13
48,3,16
48,3,18
48,4,16
48,5,8
48,5,12
48,5,19
48,6,9
48,6,10
48,6,16
48,7,9
48,7,10
48,7,13
48,7,14
48,7,17
48,8,10
48,8,18
48,9,10
48,9,14
48,10,12
48,10,14
48,10,15
48,11,13
48,11,17
48,12,14
48,12,19
48,13,18
48,14,15
48,17,19
49,0,9
49,0,15
49,1,13
49,2,11
49,2,12
49,2,16
49,2,18
49,3,6
49,3,11
49,3,19
49,4,8
49,4,9
49,4,10
49,4,14
49,4,15
49,4,16
49,5,12
49,5,14
49,6,9
49,6,15
49,6,18
49,7,12
49,7,13
49,8,19
49,9,11
49,9,17
49,10,15
49,11,13
49,11,14
49,11,19
49,12,13
49,13,18
49,14,15
49,15,17
49,15,18
49,15,19
50,0,6
50,0,8
50,0,17
50,1,3
50,1,8
50,1,15
50,2,4
50,3,9
50,3,14
50,4,8
50,4,14
50,4,17
50,5,7
50,5,9
50,5,10
50,5,13
50,7,8
50,7,10
50,7,14
50,7,15
50,8,18
50,9,10
50,9,14
50,9,17
50,9,18
50,9,19
50,10,14
50,10,16
50,11,17
50,12,14
50,12,16
50,12,17
50,12,18
50,13,15
50,13,16
50,15,18
50,16,18
51,0,12
51,1,2
51,1,3
51,1,4
51,1,7
51,1,12
51,1,16
51,2,5
51,2,12
51,2,16
51,2,17
51,3,6
51,3,8
51,3,18
51,4,5
51,4,7
51,4,18
51,5,13
51,5,18
51,5,19
51,6,9
51,7,17
51,8,16
51,8,19
51,9,16
51,10,13
51,11,14
51,11,17
51,13,15
51,14,17
51,16,18
51,16,19
52,0,6
52,0,7
52,0,18
52,1,4
52,1,7
52,1,11
52,1,15
52,1,17
52,2,6
52,2,15
52,3,5
52,3,13
52,3,14
52,4,5
52,4,6
52,4,12
52,4,17
52,5,9
52,5,15
52,5,19
52,6,7
52,6,8
52,6,9
52,6,14
52,6,15
52,7,10
52,7,14
52,7,16
52,8,15
52,9,13
52,9,16
52,10,13
52,10,16
52,10,18
52,12,13
52,12,16
52,14,18
52,15,18
52,16,17
53,0,2
53,0,5
53,0,14
53,1,12
53,1,18
53,2,17
53,3,9
53,3,10
53,3,11
53,3,15
53,4,10
53,4,11
53,4,15
53,4,16
53,4,18
53,5,6
53,5,8
53,5,14
53,6,7
53,6,15
53,6,17
53,6,18
53,7,10
53,7,17
53,9,11
53,10,13
53,11,13
53,11,17
53,13,14
53,13,16
53,14,17
53,14,19
53,16,19
54,0,10
54,0,13
54,0,16
54,0,18
54,1,15
54,1,19
54,2,8
54,2,13
54,2,17
54,3,6
54,3,13
54,4,5
54,5,11
54,5,12
54,6,18
54,7,10
54,7,12
54,7,14
54,7,17
54,7,19
54,8,14
54,8,16
54,8,19
54,9,10
54,9,12
54,9,15
54,9,18
54,9,19
54,11,14
54,11,16
54,11,17
54,13,15
54,15,16
54,15,19
55,0,3
55,1,2
55,1,7
55,1,12
55,1,16
55,1,17
55,2,8
55,2,17
55,3,6
55,3,7
55,3,8
55,3,15
55,3,17
55,4,17
55,5,6
55,5,7
55,5,9
55,5,12
55,5,18
55,5,19
55,6,14
55,7,8
55,7,12
55,7,17
55,8,15
55,9,13
55,9,15
55,9,16
55,9,17
55,10,11
55,10,12
55,10,17
55,11,12
55,11,13
55,11,14
55,11,19
55,12,19
55,13,15
55,13,18
55,14,15
55,14,19
55,15,19
56,0,13
56,0,14
56,1,5
56,1,8
56,1,12
56,1,13
56,1,16
56,1,17
56,2,7
56,2,14
56,2,19
56,3,12
56,3,18
56,4,6
56,4,8
56,4,12
56,5,10
56,5,16
56,6,10
56,6,18
56,7,8
56,8,12
56,8,18
56,9,16
56,9,19
56,10,11
56,10,19
56,11,12
56,11,13
56,11,18
56,12,17
56,13,18
56,14,17
56,15,17
56,16,19
57,0,3
57,0,10
57,0,18
57,1,12
57,1,14
57,2,11
57,2,12
57,2,15
57,2,18
57,3,8
57,3,10
57,3,17
57,4,5
57,4,12
57,4,15
57,4,19
57,6,9
57,6,14
57,7,14
57,8,12
57,8,13
57,8,16
57,8,19
57,9,14
57,9,18
57,10,17
57,12,14
57,12,16
57,12,18
57,13,19
57,15,17
57,15,18
57,16,19
57,17,18
57,17,19
58,0,2
58,0,14
58,0,15
58,1,6
58,2,7
58,2,9
58,2,10
58,2,11
58,2,13
58,2,14
58,3,13
58,3,18
58,3,19
58,4,8
58,4,16
58,4,17
58,5,6
58,5,10
58,5,15
58,5,16
58,5,17
58,6,14
58,6,15
58,6,16
58,7,8
58,8,9
58,8,12
58,8,15
58,9,10
58,9,14
58,12,17
58,13,16
58,13,19
58,14,16
58,15,16
58,15,18
58,16,18
59,0,1
59,0,6
59,0,7
59,1,7
59,1,9
59,1,19
59,2,3
59,2,6
59,3,4
59,3,5
59,3,14
59,4,8
59,4,11
59,4,13
59,4,15
59,4,19
59,5,6
59,5,16
59,6,17
59,7,8
59,7,13
59,7,14
59,8,9
59,8,10
59,8,13
59,8,14
59,8,16
59,8,18
59,9,13
59,9,16
59,10,11
59,11,12
59,11,13
59,12,19
59,13,16
59,14,19
59,15,16
59,15,18
60,0,2
60,0,5
60,0,11
60,0,16
60,0,18
60,1,9
60,1,10
60,1,12
60,2,7
60,2,10
60,3,14
60,4,17
60,5,15
60,5,17
60,6,15
60,7,8
60,7,9
60,7,16
60,7,19
60,8,18
60,9,11
60,9,12
60,9,14
60,9,15
60,9,17
60,10,17
60,11,17
60,13,14
60,14,16
60,18,19
61,0,6
61,0,12
61,0,15
61,0,18
61,1,7
61,1,13
61,1,18
61,2,16
61,2,19
61,3,5
61,3,7
61,3,11
61,3,19
61,4,8
61,4,9
61,4,14
61,4,15
61,4,16
61,5,10
61,5,14
61,5,18
61,6,9
61,6,12
61,7,12
61,7,18
61,8,18
61,9,14
61,9,19
61,11,17
61,12,14
61,12,15
61,12,16
61,12,19
61,13,18
61,14,15
61,18,19
62,0,1
62,0,2
62,0,3
62,0,12
62,0,16
62,0,19
62,1,11
62,1,12
62,1,19
62,2,4
62,2,8
62,2,9
62,3,4
62,3,5
62,3,12
62,3,16
62,4,11
62,5,6
62,5,11
62,5,12
62,5,17
62,6,9
62,6,13
62,7,10
62,7,14
62,8,12
62,8,15
62,9,14
62,9,16
62,10,14
62,10,15
62,10,18
62,11,15
62,11,16
62,11,19
62,12,17
62,17,18
62,18,19
63,0,2
63,0,10
63,0,12
63,1,11
63,1,12
63,1,14
63,1,18
63,1,19
63,2,7
63,2,8
63,2,9
63,2,13
63,3,10
63,3,13
63,4,9
63,4,10
63,4,11
63,4,15
63,5,9
63,5,11
63,5,17
63,6,9
63,6,12
63,7,8
63,7,9
63,7,10
63,7,15
63,7,16
63,7,17
63,8,13
63,8,15
63,8,19
63,9,13
63,10,11
63,10,12
63,11,15
63,15,17
64,0,5
64,0,19
64,1,12
64,1,19
64,2,7
64,2,12
64,2,16
64,2,17
64,2,19
64,3,5
64,3,7
64,3,12
64,3,14
64,3,16
64,4,6
64,4,8
64,4,9
64,5,12
64,5,13
64,5,15
64,5,18
64,6,7
64,6,9
64,6,12
64,6,13
64,6,14
64,6,16
64,6,19
64,8,9
64,8,16
64,10,11
64,10,18
64,11,14
64,11,17
64,11,19
64,12,19
64,13,18
